,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
112,51,25,17,13,10,8,7,6,6,5,5,4,4,4,3,3,3,3,3,3
113,51,26,17,13,10,9,7,6,6,5,5,4,4,4,3,3,3,3,3,3
114,51,26,17,13,10,9,7,6,6,5,5,4,4,4,3,3,3,3,3,3
115,51,26,17,13,10,8,7,6,6,5,5,4,4,4,3,3,3,3,3,3
116,51,25,17,13,10,8,7,6,6,5,4,4,4,4,3,3,3,3,3,3
117,51,25,17,13,10,8,7,6,6,5,5,4,4,4,3,3,3,3,3,2
118,50,25,17,13,10,8,7,6,6,5,5,4,4,4,3,3,3,3,3,3
119,50,25,17,13,10,8,7,6,6,5,5,4,4,4,3,3,3,3,3,3
120,50,25,17,13,10,8,7,6,6,5,5,4,4,4,3,3,3,3,3,3
121,50,25,17,13,10,8,7,6,5,5,4,4,4,3,3,3,3,3,3,3
122,50,25,17,13,10,8,7,6,6,5,5,4,4,3,3,3,3,3,3,3
123,50,25,17,13,10,8,7,6,6,5,5,4,4,4,3,3,3,3,3,3
124,50,25,17,13,10,9,7,6,6,5,5,4,4,4,3,3,3,3,3,3
125,51,25,17,13,10,9,7,6,6,5,5,4,4,4,3,3,3,3,3,3
126,51,26,17,13,10,9,7,6,6,5,5,4,4,4,3,3,3,3,3,3
127,51,25,17,13,10,8,7,6,6,5,5,4,4,4,3,3,3,3,3,3
128,51,26,17,13,10,8,7,6,6,5,5,4,4,4,3,3,3,3,3,3
129,51,25,17,13,10,8,7,6,6,5,5,4,4,4,3,3,3,3,3,3
130,50,25,17,13,10,8,7,6,6,5,5,4,4,3,3,3,3,3,3,3
131,49,25,17,13,10,8,7,6,6,5,5,4,4,4,3,3,3,3,3,2
132,50,25,16,12,10,8,7,6,5,5,5,4,4,4,3,3,3,3,3,3
133,50,25,17,12,10,8,7,6,6,5,4,4,4,4,3,3,3,3,3,3
134,50,25,17,13,10,8,7,6,6,5,5,4,4,4,3,3,3,3,3,3
135,49,25,17,12,10,8,7,6,5,5,4,4,4,3,3,3,3,3,3,2
136,50,25,16,12,10,8,7,6,5,5,4,4,4,4,3,3,3,3,3,3
137,50,25,16,12,10,8,7,6,5,5,5,4,4,4,3,3,3,3,3,3
138,49,25,16,12,10,8,7,6,6,5,5,4,4,4,3,3,3,3,3,3
139,49,25,16,12,10,8,7,6,6,5,4,4,4,3,3,3,3,3,3,2
140,49,25,16,12,10,8,7,6,5,5,4,4,4,3,3,3,3,3,3,2
141,48,24,16,12,10,8,7,6,5,5,4,4,4,3,3,3,3,3,3,3
142,49,24,16,12,10,8,7,6,5,5,4,4,4,3,3,3,3,3,3,3
143,48,24,16,12,10,8,7,6,5,5,4,4,4,3,3,3,3,3,3,2
144,48,24,16,12,10,8,7,6,5,5,4,4,4,3,3,3,3,3,2,2
145,48,24,16,12,10,8,7,6,5,5,4,4,4,3,3,3,3,3,2,2
146,48,24,16,12,10,8,7,6,5,5,4,4,4,3,3,3,3,3,3,2
147,48,24,16,12,10,8,7,6,5,5,4,4,4,3,3,3,3,3,2,2
148,47,24,16,12,9,8,7,6,5,5,4,4,4,3,3,3,3,3,3,2
149,47,23,16,12,9,8,7,6,5,5,4,4,4,3,3,3,3,3,2,2
150,46,23,16,11,9,8,7,6,5,4,4,4,4,3,3,3,3,3,2,2
151,46,23,16,12,9,8,7,6,5,5,4,4,4,3,3,3,3,3,2,2
152,45,23,15,11,9,7,7,6,5,4,4,4,3,3,3,3,3,3,2,2
153,45,22,15,11,9,7,6,6,5,4,4,4,3,3,3,3,3,3,2,2
154,44,22,15,11,9,7,6,6,5,4,4,4,3,3,3,3,3,3,2,2
155,44,22,15,11,9,7,6,6,5,4,4,4,3,3,3,3,3,2,2,2
156,44,22,15,11,9,7,6,5,5,4,4,4,3,3,3,3,3,3,2,2
157,44,22,15,11,9,7,6,5,5,4,4,4,3,3,3,3,3,2,2,2
158,43,22,15,11,9,7,6,6,5,4,4,4,3,3,3,3,3,2,2,2
159,44,22,14,11,9,7,6,5,5,4,4,4,3,3,3,3,3,2,2,2
160,43,21,14,11,9,7,6,5,5,4,4,4,3,3,3,3,3,2,2,2
161,43,21,14,11,9,7,6,5,5,4,4,4,3,3,3,3,3,2,2,2
162,43,21,14,11,9,7,6,5,5,4,4,4,3,3,3,3,3,2,2,2
163,43,22,14,11,9,7,6,5,5,4,4,4,3,3,3,3,3,2,2,2
164,42,21,14,11,8,7,6,5,5,4,4,4,3,3,3,3,2,2,2,2
165,42,21,14,11,9,7,6,5,5,4,4,4,3,3,3,3,2,2,2,2
166,42,21,14,11,9,7,6,5,5,4,4,4,3,3,3,3,2,3,2,2
167,43,21,14,11,9,7,6,5,5,4,4,4,3,3,3,3,3,2,2,2
168,43,21,14,11,8,7,6,5,5,4,4,4,3,3,3,3,3,2,2,2
169,43,21,14,11,9,7,6,5,5,4,4,4,3,3,3,3,3,2,2,2
170,42,21,14,11,9,7,6,5,5,4,4,3,3,3,3,3,2,2,2,2
171,43,21,14,11,8,7,6,5,5,4,4,4,3,3,3,3,3,2,2,2
172,42,21,14,11,8,7,6,5,5,4,4,4,3,3,3,3,2,2,2,2
173,42,21,14,11,9,7,6,5,5,4,4,3,3,3,3,3,2,2,2,2
174,42,21,14,10,8,7,6,5,5,4,4,4,3,3,3,3,3,2,2,2
175,42,21,14,10,8,7,6,5,5,4,4,4,3,3,3,3,2,2,2,2
176,42,21,14,10,9,7,6,5,5,4,4,4,3,3,3,3,2,2,2,2
177,42,21,14,10,8,7,6,5,5,4,4,3,3,3,3,3,2,2,2,2
178,42,21,14,11,8,7,6,5,5,4,4,3,3,3,3,3,2,2,2,2
179,41,21,14,10,8,7,6,5,5,4,4,4,3,3,3,2,2,2,2,2
180,41,21,14,10,8,7,6,5,5,4,4,3,3,3,3,3,2,2,2,2
181,42,21,14,10,9,7,6,5,5,4,4,4,3,3,3,3,3,2,2,2
182,42,21,14,10,8,7,6,5,5,4,4,3,3,3,3,3,2,2,2,2
183,42,21,14,10,8,7,6,5,5,4,4,4,3,3,3,3,2,2,2,2
184,42,21,14,10,8,7,6,5,5,4,4,4,3,3,3,3,2,2,2,2
185,42,21,14,10,8,7,6,5,5,4,4,3,3,3,3,3,2,2,2,2
186,42,21,14,10,8,7,6,5,5,4,4,3,3,3,3,2,2,2,2,2
187,43,22,14,11,9,7,6,5,5,4,4,4,3,3,3,3,2,2,2,2
188,43,22,14,11,9,7,6,5,5,4,4,4,3,3,3,3,3,2,2,2
189,44,22,15,11,9,7,6,5,5,4,4,4,3,3,3,3,3,3,2,2
190,45,23,15,11,9,7,6,6,5,5,4,4,3,3,3,3,3,3,2,2
191,45,22,15,11,9,7,6,6,5,4,4,4,3,3,3,3,3,2,2,2
192,45,23,16,11,9,8,6,6,5,5,4,4,3,3,3,3,3,3,2,2
193,46,23,15,11,9,8,7,6,5,5,4,4,4,3,3,3,3,3,2,2
194,46,24,15,11,9,8,7,6,5,5,4,4,3,3,3,3,3,3,2,2
195,47,23,15,12,9,8,7,6,5,5,4,4,4,3,3,3,3,3,2,2
196,47,24,16,12,9,8,7,6,5,5,4,4,4,3,3,3,3,3,2,2
197,48,24,16,12,10,8,7,6,5,5,4,4,4,3,3,3,3,3,3,2
198,47,23,16,12,9,8,7,6,5,5,4,4,4,3,3,3,3,3,3,2
199,48,24,16,12,10,8,7,6,5,5,4,4,4,3,3,3,3,3,3,2
200,48,24,16,12,10,8,7,6,5,5,4,4,4,3,3,3,3,3,3,2
201,49,24,16,12,10,8,7,6,5,5,5,4,4,4,3,3,3,3,3,2
202,49,25,16,12,10,8,7,6,5,5,4,4,4,4,3,3,3,3,3,3
203,49,25,16,12,10,8,7,6,5,5,4,4,4,3,3,3,3,3,3,2
204,49,25,16,12,10,8,7,6,5,5,5,4,4,4,3,3,3,3,3,2
205,50,25,16,13,10,8,7,6,6,5,4,4,4,3,3,3,3,3,3,3
206,50,25,16,13,10,8,7,6,5,5,5,4,4,4,3,3,3,3,3,3
207,50,25,17,12,10,8,7,6,6,5,5,4,4,4,3,3,3,3,3,3
208,50,25,17,12,10,8,7,6,6,5,4,4,4,4,3,3,3,3,3,3
209,50,25,17,12,10,8,7,6,6,5,4,4,4,4,3,3,3,3,3,3
210,50,25,17,12,10,8,7,6,5,5,5,4,4,4,3,3,3,3,3,3
211,50,25,16,12,10,8,7,6,6,5,5,4,4,4,3,3,3,3,3,3
212,50,25,17,12,10,8,7,6,6,5,5,4,4,4,3,3,3,3,3,2
213,49,25,17,12,10,8,7,6,6,5,5,4,4,3,3,3,3,3,3,2
214,50,25,17,12,10,8,7,6,6,5,5,4,4,4,3,3,3,3,3,3
215,50,25,17,13,10,8,7,6,6,5,5,4,4,4,3,3,3,3,3,3
216,50,25,17,13,10,8,7,6,6,5,5,4,4,4,3,3,3,3,3,3
217,51,26,17,12,10,8,7,6,6,5,5,4,4,4,3,3,3,3,3,3
218,51,25,17,12,10,8,7,6,6,5,5,4,4,4,3,3,3,3,3,3
219,51,26,17,13,10,9,7,6,6,5,5,4,4,4,3,3,3,3,3,3
220,51,25,17,13,10,8,7,6,6,5,5,4,4,4,3,3,3,3,3,3
221,51,26,17,13,10,9,7,6,6,5,5,4,4,4,3,3,3,3,3,3
222,51,26,17,13,10,8,7,6,6,5,5,4,4,4,3,3,3,3,3,3
223,51,25,17,13,10,9,7,6,6,5,5,4,4,4,3,3,3,3,3,3
224,51,25,17,13,10,8,7,6,5,5,5,4,4,4,3,3,3,3,3,3
225,51,26,17,13,10,9,7,6,6,5,5,4,4,4,3,3,3,3,3,3
226,52,26,17,13,10,9,7,6,6,5,5,4,4,4,4,3,3,3,3,3
227,51,25,17,13,10,9,7,6,6,5,5,4,4,4,3,3,3,3,3,3
228,53,26,17,13,11,9,8,7,6,5,5,4,4,4,3,3,3,3,3,3
229,52,26,17,13,10,9,7,7,6,5,5,4,4,4,3,3,3,3,3,3
230,53,27,18,13,11,9,8,7,6,5,5,4,4,4,4,3,3,3,3,3
231,53,26,18,13,10,9,8,7,6,5,5,4,4,4,4,3,3,3,3,3
232,53,26,18,13,11,9,7,7,6,5,5,4,4,4,4,3,3,3,3,3
233,53,27,17,13,11,9,7,6,6,5,5,4,4,4,4,3,3,3,3,3
234,53,27,18,13,11,9,8,7,6,5,5,4,4,4,4,3,3,3,3,3
235,53,27,18,13,11,9,8,7,6,5,5,5,4,4,4,3,3,3,3,3
236,53,26,18,13,11,9,8,7,6,5,5,4,4,4,4,3,3,3,3,3
237,53,27,18,13,11,9,8,7,6,5,5,4,4,4,4,3,3,3,3,3
238,53,26,18,13,11,9,8,7,6,5,5,4,4,4,4,3,3,3,3,3
239,53,27,18,13,11,9,8,7,6,5,5,5,4,4,4,3,3,3,3,3
240,53,27,18,13,11,9,8,7,6,5,5,4,4,4,4,3,3,3,3,3
241,53,27,18,13,11,9,8,7,6,5,5,5,4,4,4,3,3,3,3,3
242,54,27,18,14,11,9,8,7,6,5,5,5,4,4,4,3,3,3,3,3
243,54,27,18,13,11,9,8,7,6,5,5,5,4,4,4,3,3,3,3,3
244,54,27,18,13,11,9,8,7,6,5,5,5,4,4,4,3,3,3,3,3
245,54,27,18,13,11,9,8,7,6,5,5,5,4,4,4,3,3,3,3,3
246,54,27,18,14,11,9,8,7,6,6,5,5,4,4,4,3,3,3,3,3
247,53,27,18,14,11,9,8,7,6,5,5,4,4,4,4,3,3,3,3,3
248,54,27,18,14,11,9,8,7,6,5,5,4,4,4,4,3,3,3,3,3
249,53,27,18,13,11,9,8,7,6,5,5,5,4,4,4,3,3,3,3,3
250,54,27,18,13,11,9,8,7,6,5,5,5,4,4,4,3,3,3,3,3
251,54,27,18,13,11,9,8,7,6,5,5,5,4,4,3,3,3,3,3,3
252,54,27,18,13,11,9,8,7,6,5,5,5,4,4,4,3,3,3,3,3
253,54,27,18,14,11,9,8,7,6,5,5,5,4,4,4,3,3,3,3,3
254,53,27,18,13,11,9,8,7,6,5,5,5,4,4,4,3,3,3,3,3
255,54,27,18,13,11,9,8,7,6,5,5,5,4,4,4,3,3,3,3,3
256,53,27,18,14,11,9,8,7,6,5,5,5,4,4,3,3,3,3,3,3
257,54,27,18,13,11,9,8,7,6,5,5,4,4,4,3,3,3,3,3,3
258,54,27,18,13,11,9,8,7,6,5,5,4,4,4,4,3,3,3,3,3
259,53,27,18,13,11,9,8,7,6,5,5,4,4,4,4,3,3,3,3,3
260,53,27,18,13,11,9,8,7,6,5,5,4,4,4,4,3,3,3,3,3
261,53,26,18,13,11,9,7,7,6,5,5,5,4,4,4,3,3,3,3,3
262,52,26,18,13,10,9,8,6,6,5,5,4,4,4,3,3,3,3,3,3
263,52,26,17,13,11,9,7,6,6,5,5,5,4,4,4,3,3,3,3,3
264,51,25,17,13,10,8,7,6,6,5,5,4,4,4,3,3,3,3,3,3
265,51,25,17,13,10,8,7,6,6,5,5,4,4,4,3,3,3,3,3,3
266,50,25,17,13,10,8,7,6,6,5,4,4,4,4,3,3,3,3,3,3
267,50,25,17,12,10,8,7,6,6,5,4,4,4,3,3,3,3,3,3,3
268,49,25,17,12,10,8,7,6,5,5,5,4,4,4,3,3,3,3,3,3
269,48,24,16,12,10,8,7,6,5,5,4,4,4,3,3,3,3,3,3,2
270,49,24,16,12,10,8,7,6,5,5,5,4,4,3,3,3,3,3,3,3
271,48,24,16,12,10,8,7,6,5,5,4,4,4,3,3,3,3,3,3,2
272,48,24,16,12,10,8,7,6,5,5,4,4,4,3,3,3,3,3,2,2
273,47,24,16,12,9,8,7,6,5,5,4,4,4,3,3,3,3,3,2,2
274,47,23,16,12,10,8,7,6,5,5,4,4,4,3,3,3,3,3,2,2
275,46,23,15,12,9,8,7,6,5,5,4,4,4,3,3,3,3,3,2,2
276,46,23,16,12,10,8,7,6,5,5,4,4,4,3,3,3,3,3,2,2
277,45,23,15,11,9,8,7,6,5,5,4,4,3,3,3,3,3,2,2,2
278,46,23,15,11,9,8,6,6,5,5,4,4,4,3,3,3,3,3,2,2
279,45,22,15,11,9,8,6,6,5,5,4,4,4,3,3,3,3,3,2,2
280,45,22,15,11,9,8,7,6,5,4,4,4,3,3,3,3,3,3,2,2
281,45,23,15,11,9,8,6,6,5,4,4,4,3,3,3,3,3,3,2,2
282,45,22,15,11,9,7,6,6,5,5,4,4,3,3,3,3,3,2,2,2
283,44,22,15,11,9,8,6,6,5,4,4,4,3,3,3,3,3,2,2,2
284,45,22,15,11,9,7,6,6,5,5,4,4,3,3,3,3,3,3,2,2
285,45,22,15,11,9,7,6,5,5,4,4,4,3,3,3,3,3,3,2,2
286,45,22,15,11,9,7,6,6,5,4,4,4,3,3,3,3,3,3,2,2
287,44,22,15,11,9,7,6,6,5,4,4,4,3,3,3,3,3,3,2,2
288,44,22,15,11,9,7,6,6,5,4,4,4,3,3,3,3,3,3,2,2
289,44,22,15,11,9,7,6,6,5,4,4,4,3,3,3,3,3,2,2,2
290,43,22,15,11,9,7,6,5,5,4,4,4,3,3,3,3,3,2,2,2
291,43,22,15,11,9,7,6,5,5,4,4,4,3,3,3,3,3,2,2,2
292,43,22,14,11,9,7,6,5,5,4,4,4,3,3,3,3,3,2,2,2
293,43,22,15,11,9,7,6,5,5,4,4,4,3,3,3,3,3,2,2,2
294,44,22,15,11,9,7,6,5,5,4,4,4,3,3,3,3,3,2,2,2
295,43,22,15,11,9,7,6,5,5,4,4,4,3,3,3,3,3,2,2,2
296,43,22,14,11,9,7,6,5,5,4,4,4,3,3,3,3,3,2,2,2
297,43,21,14,11,9,7,6,5,5,4,4,4,3,3,3,3,3,2,2,2
298,43,22,14,11,9,7,6,5,5,4,4,4,3,3,3,3,3,2,2,2
299,43,21,14,10,9,7,6,5,5,4,4,4,3,3,3,3,2,2,2,2
300,42,21,14,11,8,7,6,5,5,4,4,4,3,3,3,3,2,2,2,2
301,42,21,14,11,8,7,6,5,5,4,4,4,3,3,3,3,3,2,2,2
302,43,22,14,11,9,7,6,5,5,4,4,3,3,3,3,3,3,2,2,2
303,42,21,14,10,8,7,6,5,4,4,4,3,3,3,3,3,2,2,2,2
304,42,21,14,11,8,7,6,5,5,4,4,4,3,3,3,3,3,2,2,2
305,42,21,14,10,8,7,6,5,5,4,4,3,3,3,3,3,2,2,2,2
306,42,21,14,11,9,7,6,5,5,4,4,4,3,3,3,3,3,2,2,2
307,42,21,14,11,8,7,6,5,5,4,4,4,3,3,3,3,3,2,2,2
308,43,21,14,11,9,7,6,5,5,4,4,4,3,3,3,3,3,2,2,2
309,43,21,14,11,9,7,6,5,5,4,4,4,3,3,3,3,2,2,2,2
310,44,22,14,11,9,7,6,6,5,4,4,4,3,3,3,3,3,2,2,2
311,43,22,14,11,9,7,6,5,5,4,4,4,3,3,3,3,3,3,2,2
312,43,22,14,11,9,7,6,5,5,4,4,4,3,3,3,3,3,2,2,2
313,43,21,15,11,9,7,6,5,5,4,4,4,3,3,3,3,3,2,2,2
314,43,22,15,11,9,7,6,5,5,4,4,4,3,3,3,3,3,2,2,2
315,44,22,14,11,9,7,6,5,5,4,4,4,3,3,3,3,3,2,2,2
316,43,21,14,11,9,7,6,5,5,4,4,4,3,3,3,3,3,2,2,2
317,43,21,14,11,9,7,6,5,5,4,4,4,3,3,3,3,3,2,2,2
318,43,22,14,11,9,7,6,5,5,4,4,4,3,3,3,3,3,2,2,2
319,43,21,14,11,9,7,6,5,5,4,4,4,3,3,3,3,3,2,2,2
320,43,22,14,11,9,7,6,5,5,4,4,4,3,3,3,3,3,2,2,2
321,44,22,15,11,9,7,6,5,5,4,4,4,3,3,3,3,3,3,2,2
322,43,22,14,11,9,7,6,5,5,4,4,4,3,3,3,3,3,2,2,2
323,44,22,15,11,9,7,6,5,5,4,4,4,3,3,3,3,3,2,2,2
324,44,22,15,11,9,7,6,6,5,4,4,4,3,3,3,3,3,2,2,2
325,43,21,14,11,9,7,6,5,5,4,4,4,3,3,3,3,3,2,2,2
326,43,22,14,11,9,7,6,5,5,4,4,4,3,3,3,3,3,2,2,2
327,43,22,14,11,8,7,6,5,5,4,4,4,3,3,3,3,3,2,2,2
328,42,21,14,11,8,7,6,5,5,4,4,4,3,3,3,3,2,2,2,2
329,42,21,14,11,8,7,6,5,5,4,4,4,3,3,3,3,3,2,2,2
330,42,21,14,10,8,7,6,5,5,4,4,4,3,3,3,3,3,2,2,2
